when,href,area,price,long,lat
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.96870905786763%2C14.95789538277535%5D%2C%22unit%22%3A%222416735-143-3%22%2C%22text%22%3A%22%C5%BDd%C3%A1nice%20143%22%7D,"Byt, 83 m2",34 182 Kč/m2,14.95789538277535,49.96870905786763
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.18403690954235%2C14.422081248085027%5D%2C%22unit%22%3A%2227575527-689-72%22%2C%22text%22%3A%22V%20Honech%20689%2C%20Klecany%22%7D,"Byt, 33 m2",94 864 Kč/m2,14.422081248085027,50.18403690954235
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.15207598900498%2C14.613785043436243%5D%2C%22unit%22%3A%2212569712-91-6%22%2C%22text%22%3A%22Radonick%C3%A1%2091%2C%20Jen%C5%A1tejn%22%7D,"Byt, 47 m2",96 774 Kč/m2,14.613785043436243,50.15207598900498
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.070873122637344%2C14.47552059524764%5D%2C%22unit%22%3A%2222326324-1165-3%22%2C%22text%22%3A%22Karpatsk%C3%A1%201163%2F12%2C%20Praha%22%7D,"Byt, 56 m2",98 566 Kč/m2,14.47552059524764,50.070873122637344
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.061821202354906%2C14.231637653828798%5D%2C%22unit%22%3A%226400060-176-1%22%2C%22text%22%3A%22Tich%C3%A1%20176%2C%20Ch%C3%BDn%C4%9B%22%7D,"Byt, 51 m2",77 228 Kč/m2,14.231637653828798,50.061821202354906
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.41084062827952%2C14.92732990683084%5D%2C%22unit%22%3A%2221022798-1133-37%22%2C%22text%22%3A%22Ji%C4%8D%C3%ADnsk%C3%A1%201133%2C%20Mlad%C3%A1%20Boleslav%22%7D,"Byt, 37 m2",77 869 Kč/m2,14.92732990683084,50.41084062827952
Prodáno 13. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.31531699756715%2C14.911109166496894%5D%2C%22unit%22%3A%2224793248-401-14%22%2C%22text%22%3A%22Lu%C5%A1t%C4%9Bnice%20401%22%7D,"Byt, 33 m2",66 768 Kč/m2,14.911109166496894,50.31531699756715
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.088532954629905%2C14.458638798408519%5D%2C%22unit%22%3A%2221701253-1016-107%22%2C%22text%22%3A%22Kon%C4%9Bvova%201016%2F41%2C%20Praha%22%7D,"Byt, 37 m2",144 457 Kč/m2,14.458638798408519,50.088532954629905
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.088532954629905%2C14.458638798408519%5D%2C%22unit%22%3A%2221701253-1016-506%22%2C%22text%22%3A%22Kon%C4%9Bvova%201016%2F41%2C%20Praha%22%7D,"Byt 3+kk, 77 m2",134 866 Kč/m2,14.458638798408519,50.088532954629905
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.052993106976935%2C14.343649770252567%5D%2C%22unit%22%3A%2222003304-2321-78%22%2C%22text%22%3A%22Blattn%C3%A9ho%202317%2F6%2C%20Praha%22%7D,"Byt, 72 m2",106 250 Kč/m2,14.343649770252567,50.052993106976935
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.96983469477139%2C14.53156194301401%5D%2C%22unit%22%3A%2252086518-1322-326%22%2C%22text%22%3A%22Cedrov%C3%A1%201322%2C%20Jesenice%22%7D,"Byt, 65 m2",86 687 Kč/m2,14.53156194301401,49.96983469477139
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02470343443392%2C14.4542452238603%5D%2C%22unit%22%3A%2221758361-1305-174%22%2C%22text%22%3A%22Hurbanova%201305%2F11%2C%20Praha%22%7D,"Byt, 80 m2",87 550 Kč/m2,14.4542452238603,50.02470343443392
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0942515886086%2C14.367407308791172%5D%2C%22unit%22%3A%22104094851-1110-10%22%2C%22text%22%3A%22Na%20dra%C4%8Dk%C3%A1ch%201110%2F36%2C%20Praha%22%7D,"Byt 2+kk, 58 m2",210 517 Kč/m2,14.367407308791172,50.0942515886086
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.1414029095355%2C14.51403364617743%5D%2C%22unit%22%3A%2222310321-556-17%22%2C%22text%22%3A%22Letovsk%C3%A1%20554%2C%20Praha%22%7D,"Byt 2+1, 63 m2",92 063 Kč/m2,14.51403364617743,50.1414029095355
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03817562555603%2C14.48318417654273%5D%2C%22unit%22%3A%2221838208-2223-10%22%2C%22text%22%3A%22Kloboukova%202223%2F22%2C%20Praha%22%7D,"Byt, 73 m2",80 528 Kč/m2,14.48318417654273,50.03817562555603
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07273061237444%2C14.463254397217705%5D%2C%22unit%22%3A%2222325051-1039-9%22%2C%22text%22%3A%22Na%20M%C3%AD%C4%8D%C3%A1nk%C3%A1ch%201039%2F8%2C%20Praha%22%7D,"Byt, 25 m2",165 000 Kč/m2,14.463254397217705,50.07273061237444
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.074262916798176%2C14.549890645371244%5D%2C%22unit%22%3A%2226694051-435-17%22%2C%22text%22%3A%22Laudonova%20435%2F8%2C%20Praha%22%7D,"Byt, 87 m2",95 183 Kč/m2,14.549890645371244,50.074262916798176
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07474615664648%2C14.500863894424127%5D%2C%22unit%22%3A%2222333363-417-6%22%2C%22text%22%3A%22Brig%C3%A1dn%C3%ADk%C5%AF%20416%2F23%2C%20Praha%22%7D,"Byt, 67 m2",99 258 Kč/m2,14.500863894424127,50.07474615664648
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10577138408568%2C14.47381050414197%5D%2C%22unit%22%3A%2222197133-474-11%22%2C%22text%22%3A%22Sv%C4%9Btova%20474%2F8%2C%20Praha%22%7D,"Byt, 101 m2",68 420 Kč/m2,14.47381050414197,50.10577138408568
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.11534944575804%2C14.474480540824576%5D%2C%22unit%22%3A%22104812893-2520-225%22%2C%22text%22%3A%22Na%20sypk%C3%A9m%202520%2F6%2C%20Praha%22%7D,"Byt 2+kk, 59 m2",148 115 Kč/m2,14.474480540824576,50.11534944575804
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06982862307624%2C14.378514130722412%5D%2C%22unit%22%3A%2281135491-1316-61%22%2C%22text%22%3A%22Vrchlick%C3%A9ho%201316%2F88%2C%20Praha%22%7D,"Byt 2+kk, 44 m2",141 876 Kč/m2,14.378514130722412,50.06982862307624
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.047288332815214%2C14.304067124119248%5D%2C%22unit%22%3A%2251964643-2775-401%22%2C%22text%22%3A%22Svit%C3%A1kova%202775%2F1%2C%20Praha%22%7D,"Byt, 46 m2",65 789 Kč/m2,14.304067124119248,50.047288332815214
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.999125531420745%2C14.408401714688189%5D%2C%22unit%22%3A%2289671147-2195-742%22%2C%22text%22%3A%22Ror%C3%BDsov%C3%A1%202195%2F7%2C%20Praha%22%7D,"Byt, 86 m2",115 875 Kč/m2,14.408401714688189,49.999125531420745
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.97908939479554%2C14.5019911050703%5D%2C%22unit%22%3A%22105961256-800-109%22%2C%22text%22%3A%22Nezvalova%20800%2C%20Vestec%22%7D,"Byt, 55 m2",120 316 Kč/m2,14.5019911050703,49.97908939479554
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.073287846311075%2C14.439788879716792%5D%2C%22unit%22%3A%2221680361-562-407%22%2C%22text%22%3A%22Z%C3%A1h%C5%99ebsk%C3%A1%20562%2F41%2C%20Praha%22%7D,"Byt, 60 m2",135 777 Kč/m2,14.439788879716792,50.073287846311075
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.984684310738245%2C14.358235183247803%5D%2C%22unit%22%3A%2221638993-1365-54%22%2C%22text%22%3A%22n%C3%A1m%C4%9Bst%C3%AD%20Osvoboditel%C5%AF%201365%2F4%2C%20Praha%22%7D,"Byt, 73 m2",68 493 Kč/m2,14.358235183247803,49.984684310738245
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02389358759919%2C14.426786240013797%5D%2C%22unit%22%3A%2221811431-1171-65%22%2C%22text%22%3A%22Vav%C5%99enova%201171%2F10%2C%20Praha%22%7D,"Byt 1+kk, 28 m2",124 643 Kč/m2,14.426786240013797,50.02389358759919
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07334932857383%2C14.395921630733021%5D%2C%22unit%22%3A%2221916578-605-6%22%2C%22text%22%3A%22Grafick%C3%A1%20605%2F10%2C%20Praha%22%7D,"Byt, 46 m2",151 316 Kč/m2,14.395921630733021,50.07334932857383
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.09917648855531%2C14.424587752574705%5D%2C%22unit%22%3A%2222142266-871-103%22%2C%22text%22%3A%22Oveneck%C3%A1%20871%2F13%2C%20Praha%22%7D,"Byt 1+kk, 22 m2",196 759 Kč/m2,14.424587752574705,50.09917648855531
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.95171793029631%2C14.03355873898154%5D%2C%22unit%22%3A%2226749564-477-301%22%2C%22text%22%3A%22Na%20Horizontu%20477%2C%20Kr%C3%A1l%C5%AFv%20Dv%C5%AFr%22%7D,"Byt, 60 m2",85 833 Kč/m2,14.03355873898154,49.95171793029631
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14228571973559%2C14.107144487863833%5D%2C%22unit%22%3A%2225423061-296-13%22%2C%22text%22%3A%22%C4%8Cechova%20296%2C%20Kladno%22%7D,"Byt, 62 m2",52 419 Kč/m2,14.107144487863833,50.14228571973559
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.83557077214885%2C13.90767460091969%5D%2C%22unit%22%3A%221625071-738-1%22%2C%22text%22%3A%22Jir%C3%A1skova%20738%2F7%2C%20Ho%C5%99ovice%22%7D,"Byt, 43 m2",73 903 Kč/m2,13.90767460091969,49.83557077214885
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06074137482494%2C14.640008599008814%5D%2C%22unit%22%3A%2221510351-149-2%22%2C%22text%22%3A%22%C5%A0achovsk%C3%A1%20149%2F1%2C%20Praha%22%7D,"Byt, 120 m2",85 225 Kč/m2,14.640008599008814,50.06074137482494
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.071934522500975%2C14.484667356135507%5D%2C%22unit%22%3A%2222328084-1343-29%22%2C%22text%22%3A%22Pod%20Rapidem%201343%2F7%2C%20Praha%22%7D,"Byt 3+kk, 59 m2",131 624 Kč/m2,14.484667356135507,50.071934522500975
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05399959556152%2C14.344749932795315%5D%2C%22unit%22%3A%2222003177-2307-9%22%2C%22text%22%3A%22B%C4%9Bhounkova%202307%2F13%2C%20Praha%22%7D,"Byt, 73 m2",82 079 Kč/m2,14.344749932795315,50.05399959556152
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.85247714320093%2C13.98882307348859%5D%2C%22unit%22%3A%221521870-311-2%22%2C%22text%22%3A%22Lochovice%20311%22%7D,"Byt, 76 m2",52 632 Kč/m2,13.98882307348859,49.85247714320093
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.032931594886485%2C14.609984428021036%5D%2C%22unit%22%3A%2227290051-1484-14%22%2C%22text%22%3A%22V%C3%A1clava%20Trojana%201484%2F2%2C%20Praha%22%7D,"Byt 2+kk, 48 m2",128 125 Kč/m2,14.609984428021036,50.032931594886485
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.086434643506294%2C14.13428815702027%5D%2C%22unit%22%3A%225983487-810-3%22%2C%22text%22%3A%22Karla%20%C4%8Capka%20810%2C%20Unho%C5%A1%C5%A5%22%7D,"Byt 2+1, 49 m2",93 878 Kč/m2,14.13428815702027,50.086434643506294
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.23037129675401%2C14.073600727371158%5D%2C%22unit%22%3A%226001793-494-2%22%2C%22text%22%3A%22Bezru%C4%8Dova%20493%2C%20Slan%C3%BD%22%7D,"Byt, 70 m2",55 500 Kč/m2,14.073600727371158,50.23037129675401
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05742642771288%2C14.495196911861752%5D%2C%22unit%22%3A%2222393773-2861-13%22%2C%22text%22%3A%22Jetelov%C3%A1%202861%2F10%2C%20Praha%22%7D,"Byt 2+kk, 41 m2",131 785 Kč/m2,14.495196911861752,50.05742642771288
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02198652485823%2C14.464202539916599%5D%2C%22unit%22%3A%2224934615-1367-6%22%2C%22text%22%3A%22K%20Zelen%C3%A9%20louce%201367%2F2%2C%20Praha%22%7D,"Byt, 58 m2",91 305 Kč/m2,14.464202539916599,50.02198652485823
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.130613806602625%2C14.414742890490457%5D%2C%22unit%22%3A%2222164570-504-253%22%2C%22text%22%3A%22Zelenohorsk%C3%A1%20496%2F37%2C%20Praha%22%7D,"Byt, 69 m2",97 945 Kč/m2,14.414742890490457,50.130613806602625
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.71379804502795%2C14.897582737470579%5D%2C%22unit%22%3A%223086801-1129-3%22%2C%22text%22%3A%22Ppor.%20P%C5%99%C3%ADhody%201129%2C%20Vla%C5%A1im%22%7D,"Byt 3+1, 77 m2",38 312 Kč/m2,14.897582737470579,49.71379804502795
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.701813197370555%2C14.8996565046066%5D%2C%22unit%22%3A%223088880-1345-14%22%2C%22text%22%3A%22A.%20Ro%C5%A1kotov%C3%A9%201345%2C%20Vla%C5%A1im%22%7D,"Byt, 52 m2",47 801 Kč/m2,14.8996565046066,49.701813197370555
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.077780746382984%2C14.464926375781511%5D%2C%22unit%22%3A%2221723559-2341-24%22%2C%22text%22%3A%22P%C3%ADseck%C3%A1%202341%2F20%2C%20Praha%22%7D,"Byt, 114 m2",118 086 Kč/m2,14.464926375781511,50.077780746382984
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0712443608228%2C14.415498570874236%5D%2C%22unit%22%3A%2221671486-1252-2%22%2C%22text%22%3A%22Na%20Po%C5%99%C3%AD%C4%8Dn%C3%ADm%20pr%C3%A1vu%201252%2F2%2C%20Praha%22%7D,"Byt 2+kk, 47 m2",128 298 Kč/m2,14.415498570874236,50.0712443608228
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.04543871260954%2C14.515340789928638%5D%2C%22unit%22%3A%2222378642-1088-22%22%2C%22text%22%3A%22P%C5%99e%C5%A1tick%C3%A1%201088%2F20%2C%20Praha%22%7D,"Byt, 41 m2",98 276 Kč/m2,14.515340789928638,50.04543871260954
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.125566873621835%2C14.48699153995326%5D%2C%22unit%22%3A%2222235361-270-7%22%2C%22text%22%3A%22Teplick%C3%A1%20270%2F40%2C%20Praha%22%7D,"Byt, 67 m2",104 790 Kč/m2,14.48699153995326,50.125566873621835
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.96155062852162%2C14.382368008362382%5D%2C%22unit%22%3A%2226604442-1487-13%22%2C%22text%22%3A%22Pickova%201487%2F6%2C%20Praha%22%7D,"Byt 2+kk, 55 m2",144 689 Kč/m2,14.382368008362382,49.96155062852162
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.1174381966843%2C14.447929904968152%5D%2C%22unit%22%3A%2222194452-19-1%22%2C%22text%22%3A%22Nad%20Rokoskou%2019%2F1%2C%20Praha%22%7D,"Byt 2+kk, 65 m2",115 858 Kč/m2,14.447929904968152,50.1174381966843
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.089432383286834%2C14.404943909448074%5D%2C%22unit%22%3A%2221661511-21-2%22%2C%22text%22%3A%22Tom%C3%A1%C5%A1sk%C3%A1%2021%2F14%2C%20Praha%22%7D,"Byt, 37 m2",293 850 Kč/m2,14.404943909448074,50.089432383286834
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.083340279768784%2C14.46602369316535%5D%2C%22unit%22%3A%2286142275-2898-77%22%2C%22text%22%3A%22Ol%C5%A1ansk%C3%A1%202898%2F4a%2C%20Praha%22%7D,"Byt, 86 m2",154 472 Kč/m2,14.46602369316535,50.083340279768784
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.044698526258955%2C14.51761511383786%5D%2C%22unit%22%3A%2227125866-1518-70%22%2C%22text%22%3A%22n%C3%A1m%C4%9Bst%C3%AD%20P%C5%99%C3%A1telstv%C3%AD%201518%2F2%2C%20Praha%22%7D,"Byt, 60 m2",140 704 Kč/m2,14.51761511383786,50.044698526258955
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05807981082547%2C14.28323775177916%5D%2C%22unit%22%3A%2227518418-458-110%22%2C%22text%22%3A%22Sazovick%C3%A1%20458%2F30%2C%20Praha%22%7D,"Byt 1+kk, 28 m2",163 701 Kč/m2,14.28323775177916,50.05807981082547
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.104935778899964%2C14.536951092388536%5D%2C%22unit%22%3A%2222259881-604-25%22%2C%22text%22%3A%22Kl%C3%A1novick%C3%A1%20604%2C%20Praha%22%7D,"Byt 3+kk, 63 m2",99 206 Kč/m2,14.536951092388536,50.104935778899964
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.107531733111536%2C14.446446862990516%5D%2C%22unit%22%3A%2225121057-1552-20%22%2C%22text%22%3A%22Osadn%C3%AD%201552%2F45%2C%20Praha%22%7D,"Byt, 44 m2",142 045 Kč/m2,14.446446862990516,50.107531733111536
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07143884304713%2C14.503988436759123%5D%2C%22unit%22%3A%2222347640-1855-28%22%2C%22text%22%3A%22Se%C4%8Dsk%C3%A1%201855%2F27%2C%20Praha%22%7D,"Byt 2+kk, 56 m2",120 285 Kč/m2,14.503988436759123,50.07143884304713
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.056203089738545%2C14.283604035007073%5D%2C%22unit%22%3A%2227476502-457-504%22%2C%22text%22%3A%22M%C3%AD%C5%A1ovick%C3%A1%20457%2F2%2C%20Praha%22%7D,"Byt 1+kk, 34 m2",126 134 Kč/m2,14.283604035007073,50.056203089738545
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08892351991398%2C14.418537104649696%5D%2C%22unit%22%3A%2221537968-76-31%22%2C%22text%22%3A%22Maiselova%2076%2F12%2C%20Praha%22%7D,"Byt, 51 m2",172 549 Kč/m2,14.418537104649696,50.08892351991398
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.086143752714676%2C14.448875551141114%5D%2C%22unit%22%3A%2221697221-579-5%22%2C%22text%22%3A%22Dalimilova%20579%2F5%2C%20Praha%22%7D,"Byt, 36 m2",151 685 Kč/m2,14.448875551141114,50.086143752714676
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.228610173846505%2C14.892966119882745%5D%2C%22unit%22%3A%2218124739-362-4%22%2C%22text%22%3A%22Dukelsk%C3%A1%20362%2F29%2C%20Milovice%22%7D,"Byt 4+1, 181 m2",36 464 Kč/m2,14.892966119882745,50.228610173846505
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06917368410983%2C14.461374910672552%5D%2C%22unit%22%3A%2222328360-1371-13%22%2C%22text%22%3A%22Arm%C3%A9nsk%C3%A1%201371%2F8%2C%20Praha%22%7D,"Byt 2+1, 54 m2",122 719 Kč/m2,14.461374910672552,50.06917368410983
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10441080966753%2C14.855392671159116%5D%2C%22unit%22%3A%221137361-56-4%22%2C%22text%22%3A%22Kounice%2056%22%7D,"Byt, 72 m2",70 637 Kč/m2,14.855392671159116,50.10441080966753
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.021064212452266%2C14.466339975073485%5D%2C%22unit%22%3A%2225137662-1377-13%22%2C%22text%22%3A%22V%20Zelen%C3%A9m%20%C3%BAdol%C3%AD%201377%2F8%2C%20Praha%22%7D,"Byt, 53 m2",135 084 Kč/m2,14.466339975073485,50.021064212452266
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03653736390376%2C14.481359281388546%5D%2C%22unit%22%3A%2221828393-1242-301%22%2C%22text%22%3A%22Kom%C3%A1rkova%201242%2F25%2C%20Praha%22%7D,"Byt 1+kk, 50 m2",113 620 Kč/m2,14.481359281388546,50.03653736390376
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07686994912029%2C14.50679386593805%5D%2C%22unit%22%3A%2222348417-1932-12%22%2C%22text%22%3A%22%C5%A0kvoreck%C3%A1%201931%2F5%2C%20Praha%22%7D,"Byt, 41 m2",136 585 Kč/m2,14.50679386593805,50.07686994912029
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.013182589891386%2C14.426048414872302%5D%2C%22unit%22%3A%2221867267-3078-13%22%2C%22text%22%3A%22Da%C5%A1kova%203078%2F1%2C%20Praha%22%7D,"Byt 1+kk, 29 m2",137 586 Kč/m2,14.426048414872302,50.013182589891386
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.094530900796364%2C14.447217683517042%5D%2C%22unit%22%3A%2226143305-657-184%22%2C%22text%22%3A%22Rohansk%C3%A9%20n%C3%A1b%C5%99e%C5%BE%C3%AD%20657%2F7%2C%20Praha%22%7D,"Byt, 62 m2",153 971 Kč/m2,14.447217683517042,50.094530900796364
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.142983339261136%2C14.074642454627803%5D%2C%22unit%22%3A%221407392-2849-4%22%2C%22text%22%3A%22Sevastopolsk%C3%A1%202849%2C%20Kladno%22%7D,"Byt, 32 m2",90 625 Kč/m2,14.074642454627803,50.142983339261136
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.007893954579565%2C14.711064500596239%5D%2C%22unit%22%3A%22106665235-526-2%22%2C%22text%22%3A%22K%20Vile%20526%2C%20Babice%22%7D,"Byt, 87 m2",87 858 Kč/m2,14.711064500596239,50.007893954579565
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.007693149848954%2C14.711303909576849%5D%2C%22unit%22%3A%2211624779-106-1%22%2C%22text%22%3A%22K%20Vile%20106%2C%20Babice%22%7D,"Byt, 83 m2",43 313 Kč/m2,14.711303909576849,50.007693149848954
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.00766461785293%2C14.711640317875109%5D%2C%22unit%22%3A%22106666304-527-2%22%2C%22text%22%3A%22K%20Vile%20527%2C%20Babice%22%7D,"Byt, 86 m2",88 025 Kč/m2,14.711640317875109,50.00766461785293
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14030678698945%2C14.098795979152772%5D%2C%22unit%22%3A%221403711-1836-7%22%2C%22text%22%3A%22Petra%20Bezru%C4%8De%201835%2C%20Kladno%22%7D,"Byt, 47 m2",68 532 Kč/m2,14.098795979152772,50.14030678698945
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05260571176124%2C14.761355836404354%5D%2C%22unit%22%3A%222474565-122-3%22%2C%22text%22%3A%22Lipov%C3%A1%20122%2C%20P%C5%99i%C5%A1imasy%22%7D,"Byt, 94 m2",39 449 Kč/m2,14.761355836404354,50.05260571176124
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10426960011491%2C14.520049435808383%5D%2C%22unit%22%3A%22106395998-1158-406%22%2C%22text%22%3A%22U%20Elektry%201158%2F6%2C%20Praha%22%7D,"Byt, 52 m2",105 677 Kč/m2,14.520049435808383,50.10426960011491
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.35234482269486%2C14.482466599142372%5D%2C%22unit%22%3A%2211618507-2838-4%22%2C%22text%22%3A%22Kosmonaut%C5%AF%202838%2F2%2C%20M%C4%9Bln%C3%ADk%22%7D,"Byt, 62 m2",52 846 Kč/m2,14.482466599142372,50.35234482269486
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.01879822282295%2C14.521763290775475%5D%2C%22unit%22%3A%2225438255-465-3%22%2C%22text%22%3A%22Kate%C5%99insk%C3%A9%20n%C3%A1m%C4%9Bst%C3%AD%20465%2F1%2C%20Praha%22%7D,"Byt 2+kk, 59 m2",102 564 Kč/m2,14.521763290775475,50.01879822282295
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10426960011491%2C14.520049435808383%5D%2C%22unit%22%3A%22106395998-1158-111%22%2C%22text%22%3A%22U%20Elektry%201158%2F6%2C%20Praha%22%7D,"Byt, 52 m2",102 267 Kč/m2,14.520049435808383,50.10426960011491
Prodáno 12. 4. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05328471640469%2C14.45646981623867%5D%2C%22unit%22%3A%2226640961-1497-24%22%2C%22text%22%3A%22Tigridova%201497%2F7%2C%20Praha%22%7D,"Byt 4+kk, 107 m2",194 393 Kč/m2,14.45646981623867,50.05328471640469
